"Barcode","Area","AreaPerDay","InitialSize","MeanVariance","Round","Replicate","Clover","Rhizobium","NS","EW","n.stolons","weight","growth_per_day","EndSize","HasChangedColor","Measurements","HueRate","StartHue","TimeToGreen"
"144","1944",478165.85,42096.1918918919,6522.8,2441.77852493166,1,2,"Aearl_0749","SM128B",37,8,4,14.02,0.333809523809524,177692,TRUE,38,0.325829438978726,58.6151738195231,1
"145","1945",416239.1,30576.7608108108,8781.2,2952.97109323501,1,2,"Rling_0415","MIX",36,8,4,27.17,0.532745098039216,196840,TRUE,47,0.573733173301056,57.7538796922275,28
"146","1946",770494.75,49480.6928571429,21869.9,3650.74891008112,1,1,"Banca_0743","MIX",35,8,4,36.36,0.699230769230769,153597,TRUE,45,0.713159764128048,63.9658934627139,10
"147","1947",392954.45,35644.2842857143,19224.8,3317.7551322198,1,1,"Ancor_0629","SM7",34,8,4,20.6,0.396153846153846,168684,TRUE,45,0.595068923457739,65.4992540188222,11
"148","1948",619811.5,42858.1283783784,10642.5,2854.89570587633,1,2,"Aearl_0749","SM30",33,8,4,22.27,0.494888888888889,193311,TRUE,41,0.379907000329971,67.31876890195,1
"149","1949",746389.05,55849.5942857143,27723.6,2624.55096519118,1,1,"Aaran_0859","SM70",32,8,4,28.69,0.551730769230769,206029,TRUE,45,0.832421160814104,67.3251653354722,10
"150","1950",255318,27515.7857142857,22905.7,2603.28260836667,1,1,"Mrida_0210","SM92",31,8,4,22.85,0.439423076923077,160902,TRUE,45,0.373908688281655,61.7899643942111,13
"151","1951",872432.25,53036.3357142857,30229.5,4284.84354994762,1,1,"Aearl_0646","MIX",30,8,4,22.98,0.441923076923077,205632,TRUE,44,0.726646352080728,70.33425415168,9
"152","1952",245806,18264.5555555556,37308.7,3973.37226365078,1,2,"Sster_0521","SM157A",29,8,4,16.71,0.397857142857143,116884,TRUE,37,-0.156941051557169,63.1338449929611,19
"153","1953",819019.45,56731.9557142857,26502.9,3425.75222839527,1,1,"Clfin_0961","MIX",28,8,4,32.52,0.625384615384615,196233.5,TRUE,45,0.789259989289681,67.0507084982467,10
"154","1954",474026.65,40944.7685714286,15371.1,2536.53131840006,1,1,"Aalon_1024","SM102",27,8,4,22.62,0.435,190949.5,TRUE,43,0.320332482999964,70.7778933884167,14
"155","1955",710072.45,54160.3271428572,16137.4,3420.58366434629,1,1,"Aearl_0749","SM34",26,8,4,14.23,0.273653846153846,178105.5,TRUE,45,0.696474047149832,66.6935434455633,8
"156","1956",91115.95,10452.4342857143,16378.1,3203.51151782185,1,1,"Ccyma_0311","SM42",25,8,4,10.94,0.210384615384615,90183,TRUE,40,0.2090855325186,62.5529078234,13
"157","1957",504363.5,39742.6357142857,20301.5,3854.6612659736,1,1,"Sster_0962","SM149B",24,8,4,20.03,0.385192307692308,164300,TRUE,40,0.963583281720451,60.0381147877769,9
"158","1958",1366308,72866.2162162162,17420.5,2734.53025208293,1,2,"Ancor_0522","SM7",23,8,4,39.98,0.888444444444444,198298,TRUE,41,0.88277060311497,62.5799219472474,1
"159","1959",311029,25091.7094594595,9297.5,1869.07729182943,1,2,"Aearl_0411","SM131",22,8,4,12.07,0.287380952380952,110859,TRUE,38,0.234795119690322,64.4626609060056,20
"160","1960",657153.55,50906.5942857143,17481.9,3016.31524416195,1,1,"Banna_1052","SM56",21,8,4,25.19,0.484423076923077,185336,TRUE,45,0.768327939076224,66.1415244748692,9
"161","1961",712208.6,54750.51,14807.1,2653.40295736933,1,1,"Aalon_0101","SM27",40,9,4,29.29,0.563269230769231,212138,TRUE,45,0.527654323512062,64.9551752941205,7
"162","1962",865854.4,59427.6185714286,23876.1,2585.32090634086,1,1,"Clfin_1063","SM152A",39,9,4,34.61,0.665576923076923,208152,TRUE,43,0.775348326796165,64.7921646049898,9
"163","1963",323811.8,20547.4337837838,7652.9,1108.03929314369,1,2,"Lflex_0529","SM25",38,9,4,8.24,0.183111111111111,114669,TRUE,41,0.780274925458292,61.958624573805,1
"164","1964",261839,18133.8716216216,4572,1409.05663407993,1,2,"Ancor_0421","SM121A",37,9,4,7.36,0.175238095238095,74018,TRUE,38,0.265345831255993,60.5554780379077,23
"165","1965",457916.15,35919.7743243243,5767.7,3108.67070925544,1,2,"Aearl_0749","SM154A",36,9,4,14.65,0.348809523809524,154412,TRUE,38,0.224290181227631,59.4392849063744,19
"166","1966",468901.7,38565.7842857143,24018.9,3865.16168646576,1,1,"Aalon_0205","SM149C",35,9,4,30.08,0.578461538461538,164614,TRUE,44,0.17588878660435,60.7314062979487,14
"167","1967",379782,32432.4189189189,8123,1988.45988569545,1,2,"Aearl_0749","SM126B",34,9,4,13.15,0.313095238095238,153072,TRUE,38,-0.0162610970075727,63.3854293423128,19
"168","1968",1257571.35,73421.5097222222,17223.4,3663.17030061722,1,2,"Banna_1052","SM46",33,9,4,41.52,0.922666666666667,192387,TRUE,40,0.768501502841615,62.0043179425425,6
"169","1969",247956.3,23123.9405405405,11392.3,2699.10909127577,1,2,"Ctain_0317","SM68",32,9,4,17.35,0.394318181818182,133033,TRUE,40,-0.00677949432663926,57.33244028738,18
"170","1970",482560.8,37908.7581081081,14078.9,2956.29489537858,1,2,"Banca_0417","SM97",31,9,4,23.93,0.543863636363636,179975,TRUE,40,0.742179070134587,55.24963889592,20
"171","1971",925104,60775.8571428571,29030.5,3642.09075203127,1,1,"Clfin_0102","SM81",30,9,4,32.68,0.628461538461538,195456,TRUE,45,0.53410656336566,68.6960990911846,10
"172","1972",1430367.25,74556.9459459459,49960.5,3978.09631884654,1,2,"Sster_0313","SM157A",29,9,4,49.68,1.18285714285714,212857,TRUE,38,0.130638181168988,68.7549665774103,17
"173","1973",1461053,79901.9189189189,33402.8,3449.86211255008,1,2,"Rbani_0112","SM154A",28,9,4,40.25,0.958333333333333,210452,TRUE,38,0.409461274748931,65.7868161695538,1
"174","1974",527334.85,43152.3671428571,16517.9,3498.40679197308,1,1,"Aearl_0749","SM99B",27,9,4,23.74,0.456538461538462,161173,TRUE,43,0.7862325322654,62.7296803314615,10
"175","1975",533805,26062.2162162162,21032.4,5011.73101445795,1,2,"Lflex_0305","SM40",26,9,4,10.52,0.233777777777778,109731,FALSE,41,0.237576501809304,61.227167153705,1
"176","1976",112066.55,8651.88714285715,24962.3,2614.37065290404,1,1,"Clfin_0425","SM132",25,9,4,10.41,0.200192307692308,86395.5,TRUE,45,-0.37551254729459,67.008886901755,24
"177","1977",498713.55,35943.9085714286,30142.1,3395.62259121164,1,1,"Sster_0962","SM146B",24,9,4,28.65,0.550961538461538,162274,TRUE,40,0.604132592556176,63.1926379311,10
"178","1978",512036.35,41593.8742857143,18081.6,3338.43430310254,1,1,"Aearl_0749","SM86",23,9,4,15.04,0.289230769230769,167629.5,TRUE,44,1.07490393479909,62.394226767155,9
"179","1979",1787617.25,84079.3040540541,60535.9,4228.45097693872,1,2,"Aearl_0749","SM151C",22,9,4,38.72,0.921904761904762,215745,TRUE,38,0.115218148298869,70.317705598373,20
"180","1980",553409.3,39978.0514285714,25009.8,2678.50243852195,1,1,"Aearl_0646","SM126B",21,9,4,16.98,0.326538461538462,180488,TRUE,45,0.649746859155759,66.3919570728375,9
"181","1981",684029.1,47391.5885714286,28394.4,3907.2856324654,1,1,"Ilona_0427","SM8",40,10,4,27.83,0.535192307692308,197057,TRUE,45,0.637151898018428,65.5459095480077,7
"182","1982",507692.9,37255.3757142857,22007.1,3766.55972130962,1,1,"Aearl_0749","SM22",39,10,4,22.25,0.427884615384615,177446,TRUE,45,0.719107780757028,67.977593715318,9
"183","1983",1706178.35,80705.5175675675,53636.2,3756.95091818392,1,2,"Banca_0846","SM42",38,10,4,50.52,0.990588235294118,219274,FALSE,47,0.142421048585304,74.5182332989548,28
"184","1984",680938.65,46437.0114285714,38854.9,3283.58530318193,1,1,"Lflex_0642","SM153C",37,10,4,37.58,0.722692307692308,186705,TRUE,45,0.758920975877525,68.1291856376205,8
"185","1985",1833480.15,81008.9635135135,62256.1,4555.05732016645,1,2,"Ctain_0951","SM49",36,10,4,53.47,1.18822222222222,198809,TRUE,41,0.478685066840419,67.280867419055,1
"186","1986",605666.35,41104.4742857143,18174.4,3575.22483359925,1,1,"Aalon_0617","SM66",35,10,4,30.5,0.586538461538462,124239,TRUE,45,0.640605060769781,67.0104897279919,9
"187","1987",551445.25,40553.9391891892,11986.5,2473.92000644896,1,2,"Clfin_0102","SM81",34,10,4,21.63,0.491590909090909,166735,TRUE,39,0.279308203686806,62.633488699835,10
"188","1988",220989.5,21559.9054054054,10201.6,2345.84399644199,1,2,"Ctain_0747","SM133A",33,10,4,9.65,0.229761904761905,116423,TRUE,38,0.524232523294158,62.8104828610282,5
"189","1989",359852.75,37123.6714285714,29149.2,2522.25404695811,1,1,"Rbani_0536","SM48",32,10,4,20.28,0.39,187866.5,TRUE,44,-0.117233380058768,72.7279774110892,15
"190","1990",486279.45,43945.5628571428,14982.8,3530.17986936944,1,1,"Aearl_0749","SM148B",31,10,4,25.4,0.488461538461538,180073.5,TRUE,44,1.02657192998073,65.0168990581027,9
"191","1991",373760.75,30342.775,24711.5,5630.2853716246,1,2,"Clfin_0637","SM42",30,10,4,15.64,0.306666666666667,210425,TRUE,39,0.0806267905132973,66.6777932720333,14
"192","1992",1256648.25,84920.185483871,19658.2,5498.39540082294,1,2,"Aoost_1058","MIX",29,10,4,41.22,0.808235294117647,211899,TRUE,38,0.761923288767148,65.7997887445643,2
"193","1993",423422.7,36867.62,20018.1,3964.33690386249,1,1,"Ccyma_0311","SM169",28,10,4,22.26,0.428076923076923,183468,TRUE,43,0.563724452359035,67.7222152064615,10
"194","1994",447419,35310.5945945946,8990.6,3382.10962829355,1,2,"Aearl_0749","SM151A",27,10,4,10.2,0.242857142857143,155861,TRUE,38,0.522378364915587,59.7906749226385,19
"195","1995",511864.1,39369.7148648649,19520.9,4458.23541582941,1,2,"Ancor_0522","SM42",26,10,4,27.09,0.531176470588235,195401,TRUE,47,0.571805136956021,63.8056681343024,7
"196","1996",632803.25,43780.7642857143,36788.2,3915.0210395733,1,1,"Rbani_0536","SM53",25,10,4,20.71,0.398269230769231,172015.5,TRUE,45,0.43904738803069,69.2609978087025,12
"197","1997",1038493.3,61360.2148648648,21256.6,3826.69921376366,1,2,"Ilona_0102","SM42",24,10,4,42.39,0.831176470588235,197632,TRUE,47,0.683255786342665,61.9701149268025,7
"198","1998",254207.75,17748.2857142857,19373.3,3270.34662177247,1,1,"Ancor_0953","SM167",23,10,4,20.58,0.395769230769231,101771,TRUE,44,0.302106453816808,68.558595374715,11
"199","1999",334796.4,30889.9042857143,9086.2,3100.46058987614,1,1,"Aearl_0749","SM20",22,10,4,20.23,0.389038461538462,160805.5,TRUE,43,1.19809085808297,62.6153950570125,9
"200","2000",90678.45,6670.59324324324,10363.3,1938.66712551826,1,2,"Mrida_0953","SM84",21,10,4,4.59,0.104318181818182,48299,TRUE,39,0.872785656333279,59.2864791062139,7
"201","2001",582367.15,48119.2328571429,20894.2,3124.92139809294,1,1,"Aearl_0749","SM49",40,11,4,24.82,0.477307692307692,180941.5,TRUE,44,0.668418652850422,64.5158550662079,10
"202","2002",530032.75,32145.6013513513,20374,2576.42990792616,1,2,"Rling_0951","SM39",39,11,4,22.25,0.494444444444444,144193,TRUE,41,0.49681689626493,65.4477509715075,18
"203","2003",232504.15,21950.49,29379.3,2431.1647456081,1,1,"Aaran_1061","SM54",38,11,4,24.04,0.462307692307692,140998,TRUE,44,0.282397940981026,65.9491176344526,12
"204","2004",673901.95,52207.2342857143,18113.7,2544.47136934524,1,1,"Aearl_0749","SM36",37,11,4,28.37,0.545576923076923,208666,TRUE,45,1.09869568491441,66.5307980572947,8
"205","2005",661555.3,43112.1085714286,26237.8,2641.89750868492,1,1,"Borek_0101","SM42",36,11,4,29.94,0.575769230769231,142694,TRUE,44,0.657839078842581,67.3420683970526,11
"206","2006",612748.65,46205.1220588235,28023.8,3287.01120883815,1,1,"Ancor_0629","SM42",35,11,4,31.59,0.6075,174417,TRUE,43,0.73433974465897,66.9861241733757,10
"207","2007",138404.1,15114.4171428571,17166.7,1912.11444122749,1,1,"Ctain_0109","SM96",34,11,4,14.46,0.278076923076923,121958,TRUE,44,-0.35257430560172,71.0922942982243,14
"208","2008",217758.1,22317.3814285714,16116.4,3140.60406140727,1,1,"Borek_0410","SM43",33,11,4,22.27,0.428269230769231,168250,TRUE,44,0.681856480941234,60.1821098427162,10
"209","2009",363917.5,34282.6214285714,21265.5,2877.44358298182,1,1,"Ccyma_0420","SM70",32,11,4,27.13,0.521730769230769,179375,TRUE,43,0.222524250911037,63.1299780775,14
"210","2010",241535,9389.14393939394,20173.4,1817.33112377064,1,2,"Banca_0846","SM127",31,11,4,5.29,0.125952380952381,42524,TRUE,34,0.290823087347464,59.9039051323462,20
"211","2011",566485.05,42733.6338235294,25462.8,3994.43318210259,1,1,"Aaran_0413","SM30",30,11,4,34.83,0.669807692307692,182269,TRUE,42,0.596924419086564,65.8670145312658,9
"212","2012",399457.2,29891.1337837838,17085.6,1906.79168359437,1,2,"Aearl_0646","SM68",29,11,4,10.29,0.233863636363636,144217,TRUE,40,0.312097623565435,63.575977285285,22
"213","2013",440852.65,38631.49,16350.9,1971.13542645129,1,1,"Aearl_0527","SM148B",28,11,4,23.51,0.452115384615385,205765,TRUE,45,0.47241670458423,65.3951097501,10
"214","2014",437637.25,35728.3928571429,19623.4,2363.98666298323,1,1,"Aoost_0215","SM42",27,11,4,33.85,0.650961538461538,143145,TRUE,44,0.368061841443593,73.6181463809368,12
"215","2015",231650.3,16921.4067567568,4866.9,2896.8583573588,1,2,"Aearl_0749","SM117",26,11,4,7.77,0.176590909090909,104443,TRUE,40,0.470510506187903,57.9931347755175,22
"216","2016",309050.25,30231.1285714286,8837.8,3221.33305020984,1,1,"Aearl_0749","SM54",25,11,4,19.31,0.371346153846154,126044.5,TRUE,44,0.82265195317213,62.51326018679,11
"217","2017",481502.35,33036.9351351351,22975.8,2455.31258142014,1,2,"Clfin_0425","SM132",24,11,4,20.13,0.479285714285714,126120,TRUE,38,0.641212416681836,60.2141582504769,24
"218","2018",100178.55,9818.34594594595,4475.3,1058.94768071287,1,2,"Aearl_0749","SM163A",23,11,4,4.88,0.116190476190476,53400,TRUE,38,0.0454688752318353,60.1996712693462,19
"219","2019",571869.25,38846.9214285714,21247.2,3120.80743388236,1,1,"Kdike_0413","SM4",22,11,4,32.74,0.629615384615385,119486.5,TRUE,42,1.12604797204098,68.6690191574075,11
"220","2020",131961.35,6946.24571428571,14820.9,1768.74544585031,1,1,"Aearl_0953","SM38",21,11,4,6.71,0.129038461538462,43517,TRUE,45,0.790085819213499,59.291786963665,11
"221","2021",1349754.5,69633.1486486487,32112.4,5071.20148487705,1,2,"Banna_0101","SM120",40,12,4,31.07,0.739761904761905,191122,TRUE,38,0.511567003020175,61.3856549581385,15
"222","2022",880928.75,50676.9824324325,13701.9,3511.23071617947,1,2,"Banca_0743","MIX",39,12,4,34.54,0.677254901960784,194005,TRUE,46,0.709275267577214,63.476493474981,7
"223","2023",837622.9,61168.3257142857,20865.8,3096.18903310807,1,1,"Clfin_0858","SM42",38,12,4,37.85,0.727884615384615,195989,TRUE,44,0.810306227209072,66.1927462088579,10
"224","2024",599461.4,40088.19,24275.6,3779.72757493516,1,1,"Borek_0309","SM137B",37,12,4,31.78,0.611153846153846,144184,TRUE,44,0.862915123233979,66.8653722385947,9
"225","2025",1009551.35,51662.5702702703,30716.9,4017.04365213164,1,2,"Sster_0105","SM9",36,12,4,41.75,0.927777777777778,166914,TRUE,41,0.768643434532375,60.22735860353,7
"226","2026",323115.5,28842.9083333333,51885.3,4052.90426834917,1,1,"Rbani_0749","SM48",35,12,4,30.88,0.593846153846154,151124,TRUE,34,-0.196484852450975,67.6537859943189,25
"227","2028",628305.2,43848.1985714286,27239.1,3509.96725156824,1,1,"Borek_0309","SM42",33,12,4,27.77,0.534038461538462,152879,TRUE,39,0.530616135302592,68.0049664257513,11
"228","2029",632138.5,56825.6333333333,24406.5,2293.68247697237,1,1,"Clfin_0533","SM89",32,12,4,28.98,0.557307692307692,198823,TRUE,34,0.371218503764942,68.4707393845351,11
"229","2030",444650.7,39251.6711538461,32266.9,3514.17570631663,1,2,"Aearl_0749","SM98",31,12,4,12.32,0.28,136093.5,FALSE,26,-0.334968397078833,74.5406346699385,21
"230","2031",679781.8,50376.0157142857,25652.1,3515.67744510354,1,1,"Ancor_0629","SM151C",30,12,4,30.38,0.584230769230769,197144,TRUE,45,0.957118199174035,64.0173705700368,8
"231","2032",449455.35,43566.2885714286,13003.8,3455.33879402455,1,1,"Aearl_0749","SM57",29,12,4,21,0.403846153846154,213147,TRUE,43,0.896282001749412,61.6622052439263,10
"232","2033",652666,52260.0071428571,17543.5,3552.02730922649,1,1,"Aearl_0749","SM81",28,12,4,25.56,0.491538461538462,205313,TRUE,41,1.11327143022596,63.9610711686421,9
"233","2034",1026755.15,67437.6971428571,26183.3,3054.85877642027,1,1,"Clfin_1063","MIX",27,12,4,35.25,0.677884615384615,205429,TRUE,41,1.06766303638528,66.5030145865368,10
"234","2035",414892.25,41959.5642857143,15800,2982.26329370158,1,1,"Aearl_0749","SM89",26,12,4,22.64,0.435384615384615,195883,TRUE,41,0.77741016074146,62.2961405653947,11
"235","2036",281657.75,25566.6428571429,11631,3282.63866470371,1,1,"Aearl_0749","SM80",25,12,4,16.01,0.307884615384615,109073.5,TRUE,40,0.818541393282498,63.1815679345025,9
"236","2037",573512.5,40873.0928571429,24104.6,3771.00890166905,1,1,"Banna_0733","MIX",24,12,4,32.79,0.630576923076923,158375.5,TRUE,44,1.25942897194703,63.63211836004,9
"237","2038",525214.75,39788.95,11232.5,3994.91742785597,1,1,"Clfin_0320","SM117",23,12,4,29.6,0.569230769230769,140538,TRUE,43,1.08240094516543,65.6881465742475,9
"238","2039",544771.35,41241.3067567568,15926.1,2892.5447480816,1,2,"Sster_0750","SM83",22,12,4,17.51,0.397954545454546,182112,TRUE,40,0.583365624916261,58.88166255046,19
"239","2040",56726.35,6607.97567567568,7473.9,1745.98469551571,1,2,"Ccyma_0420","SM70",21,12,4,4.39,0.0997727272727273,66598,TRUE,40,0.0684041414658215,57.461271075405,25
"240","2041",623462.75,50253.6428571429,26399.5,2803.43289194599,1,1,"Volin_0510","SM42",40,13,4,29.08,0.559230769230769,197439,TRUE,45,0.131611434783207,65.0716306848846,14
"241","2042",224379.9,24245.4185714286,12826.8,2086.53297054251,1,1,"Aearl_0749","RCR221",39,13,4,14.33,0.275576923076923,150253.5,TRUE,45,0.358556606029337,60.6895589124846,13
"242","2043",387168.55,29842.7513513514,5030.2,1500.46149717463,1,2,"Aearl_0749","SM40",38,13,4,15.44,0.343111111111111,147675,TRUE,41,0.636230393697012,57.9661890126842,1
"243","2044",149994.1,19438.7314285714,12106.8,2290.54625344151,1,1,"Aearl_0749","SM16",37,13,4,16.09,0.309423076923077,133729.5,TRUE,45,0.361288432795303,62.2740240920949,11
"244","2045",853052.75,53296.0357142857,30392.6,2923.02949600737,1,1,"Banna_0947","SM164C",36,13,4,32.43,0.623653846153846,187958.5,TRUE,45,1.20808067724231,62.6413568638333,9
"245","2046",398969.75,31747.6148648649,11118.7,1979.9439491969,1,2,"Aearl_0749","SM108",35,13,4,14.84,0.337272727272727,152915,TRUE,40,0.648455212182504,62.8085116809947,3
"246","2047",531103,34857.2714285714,21625.5,3215.05335238798,1,1,"Lflex_0305","SM42",34,13,4,24.24,0.466153846153846,133383,FALSE,42,0.271722275769914,63.2559281338289,32
"247","2048",237875.65,22724.84,17533.7,2153.02099893004,1,1,"Banca_0743","SM87",33,13,4,22.87,0.439807692307692,132943,TRUE,45,-0.298299063565631,66.897522003271,20
"248","2049",500985.15,39316.3328571429,27495.6,2623.27774328369,1,1,"Clfin_0425","SM42",32,13,4,28.85,0.554807692307692,158111.5,TRUE,43,0.768903344376122,69.7203982843816,12
"249","2050",345149.6,30811.3671428571,14838.7,3292.72004159675,1,1,"Aearl_0205","SM10",31,13,4,24.61,0.473269230769231,146169,TRUE,42,0.867339304278387,65.9740052435526,9
"250","2051",983477.75,57684.7357142857,29065,3562.17694061635,1,1,"Llanc_0437","SM134A",30,13,4,34.51,0.663653846153846,188347,TRUE,40,0.785253868592462,64.9714085869975,7
"251","2052",751372,53979.6285714286,21872.5,3244.81809589806,1,1,"Aearl_0749","SM94",29,13,4,27.33,0.525576923076923,202661,TRUE,41,0.955170087095883,61.81622303086,7
"252","2053",449446.55,36933.1157142857,26661.2,2917.49706179333,1,1,"Lflex_0411","SM42",28,13,4,29.41,0.565576923076923,154130,TRUE,41,0.206241647209152,65.130471597945,13
"253","2054",170273,6557.82352941176,19933,2133.48409695465,1,2,"Ancor_0953","SM167",27,13,4,7.35,0.175,42952,TRUE,35,-0.354872953062856,66.5286894227821,24
"254","2055",83311.35,5438.87647058824,16251.3,3086.44485947346,1,2,"Aaran_0413","SM144A",26,13,4,8.3,0.197619047619048,49830,FALSE,35,0.0438527347378443,63.4308888181333,8
"255","2056",173181.55,15859.0891891892,18177.9,3698.90716565823,1,2,"Volin_0305","SM36",25,13,4,13.03,0.289555555555556,97664,TRUE,41,0.165430270259727,59.5211296726325,23
"256","2057",104026.5,9096.58571428571,21287,2633.2336512096,1,1,"Mrida_0644","SM42",24,13,4,12.21,0.234807692307692,58215.5,TRUE,45,-0.27593171737316,65.7715876028128,27
"257","2058",476947.75,26343.3243243243,8926,2726.44130256219,1,2,"Aalon_0617","RCR221",23,13,4,9.44,0.209777777777778,112682,TRUE,41,0.629897962334181,62.702435296585,6
"258","2059",142378.9,14061.6932432432,16835.9,1994.74548488592,1,2,"Ilona_0742","SM136A",22,13,4,10.47,0.249285714285714,97262,TRUE,38,-0.246593799669153,67.3297015886744,19
"259","2060",429013.1,33085.41,19312.7,3541.17466807761,1,1,"Aoost_0751","SM163A",21,13,4,25.57,0.491730769230769,141167,TRUE,43,0.289344847522861,63.6463394177231,27
"260","2061",352957.75,30731.3714285714,14236.4,2609.11756997936,1,1,"Ctain_0747","SM109",40,14,4,23.18,0.445769230769231,171138,TRUE,45,0.801297982117352,62.3863482621256,11
"261","2062",400425.85,32048.5567567568,9418.3,2345.33654913126,1,2,"Aearl_0749","SM136A",39,14,4,12.76,0.303809523809524,137810,TRUE,38,0.224398415108404,61.3502046195923,1
"262","2063",628805,51096.05,13606,2615.63131925745,1,1,"Aearl_0749","SM138A",38,14,4,30.05,0.577884615384615,203164.5,TRUE,45,1.27517707827019,62.455728866859,8
"263","2064",119595.5,7209.44594594594,17692.7,1569.25175054242,1,2,"Banna_0101","SM158",37,14,4,8.42,0.20047619047619,54044,TRUE,38,-0.0743642447412037,60.0973599067641,19
